"","louvain","characters","slash","id","source"
"855","0","Draco Malfoy, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","Gen","5dc99819000b52ced3c3fb8","5dc99819000b52ced3c3fb8_With-Demon-Eyes-Drarry"
"856","0","Harry Potter, OC (Own Character), Ronald ""Ron"" Weasley","Gen","5dc9d05a00045af9e7df7f5","5dc9d05a00045af9e7df7f5_HPAtarashi-kikai"
"857","0","Blaise Zabini, Draco Malfoy, Harry Potter, Hermine Granger, Luna Lovegood, Ronald ""Ron"" Weasley","Gen","5dcb295a00082706e38395b","5dcb295a00082706e38395b_Malfoys-Geburtstagsgeschenk"
"858","4","Draco Malfoy, Harry Potter, Hermine Granger, Lavender Brown, Ronald ""Ron"" Weasley","MaleSlash","5dcf03a50001f66a21d6fb49","5dcf03a50001f66a21d6fb49_Herzprobleme"
"859","3","Lord Voldemort / Tom Vorlost Riddle, Lucius Malfoy, OC (Own Character), Severus Snape","Gen","5dcf1576000b44553508a4da","5dcf1576000b44553508a4da_Muggel-x-Harry-Potter-Charaktere"
"860","3","Ginevra Molly ""Ginny"" Weasley, Harry Potter, Hermine Granger, Kingsley Shacklebolt, OC (Own Character), Ronald ""Ron"" Weasley","Het","5dcffcfa0003a43516619d98","5dcffcfa0003a43516619d98_Das-Licht-der-Zukunft"
"861","0","Draco Malfoy, Harry Potter","MaleSlash","5dd0598500044a9714ade6d4","5dd0598500044a9714ade6d4_Weisser-Drache"
"862","2","Draco Malfoy, Hermine Granger","Het","5dd068510000c781a1ba2d2","5dd068510000c781a1ba2d2_Wenn-die-Magie-dich-verraet"
"863","1","Albus Dumbledore, Draco Malfoy, Harry Potter, Lord Voldemort / Tom Vorlost Riddle, Severus Snape","MaleSlash","5dd0693f000b668b30ae733c","5dd0693f000b668b30ae733c_Dark-Harry--Seelen-Schmerz"
"864","0","Ginevra Molly ""Ginny"" Weasley, Harry Potter, Luna Lovegood, Neville Longbottom, OC (Own Character)","Gen","5dd18b820009ea2e26783296","5dd18b820009ea2e26783296_Tagebuch-eines-Gefangenen"
"865","0","Ginevra Molly ""Ginny"" Weasley, Harry Potter, Hermine Granger, Lavender Brown, Parvati Patil, Ronald ""Ron"" Weasley","Mix","5dd18f0f000b67842dcdedae","5dd18f0f000b67842dcdedae_Chronicles-of-sin"
"866","0","Hermine Granger, Lord Voldemort / Tom Vorlost Riddle, Ronald ""Ron"" Weasley","Het","5dd1a3950000ac631875017f","5dd1a3950000ac631875017f_Der-Gefangene"
"867","2","Arthur Weasley, Harry Potter, Hermine Granger, Luna Lovegood, Ronald ""Ron"" Weasley","Gen","5dd468ee0005ed6038355de2","5dd468ee0005ed6038355de2_Ein-Weihnachtswunder"
"868","2","James ""Krone"" Potter, Lily Potter, Peter ""Wurmschwanz"" Pettigrew, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","Gen","5dd48e0b0009b5031cc726dd","5dd48e0b0009b5031cc726dd_Hunde-die-bellen-beissen-nicht"
"869","2","Harry Potter, OC (Own Character)","Het","5dd5466c00011f9c804c670","5dd5466c00011f9c804c670_Der-SommerJunge"
"870","4","Blaise Zabini, Draco Malfoy, Hermine Granger, Lucius Malfoy, Narzissa Malfoy, Pansy Parkinson","Gen","5dd56fc000030dd6946886f","5dd56fc000030dd6946886f_Das-Vertrauen-einer-Black"
"871","3","Severus Snape","Gen","5dd6daba000a84cf1ff809ad","5dd6daba000a84cf1ff809ad_2-Traenkemeister"
"872","3","","Gen","5dd82bf20009528410272dc1","5dd82bf20009528410272dc1_Liebe-kennt-keine-Grenzen"
"873","0","Blaise Zabini, Draco Malfoy, Harry Potter, Hermine Granger, OC (Own Character), Ronald ""Ron"" Weasley","Gen","5dd82e03000b6b5c1087814a","5dd82e03000b6b5c1087814a_Ava-Peterson-und-ihr-beschwerlicher-Weg-durch"
"874","0","Dobby, Harry Potter, Lucius Malfoy, Severus Snape","Gen","5dd8624100092b6015492e69","5dd8624100092b6015492e69_Ein-neuer-Anfang--In-der-Welt"
"875","3","Albus Dumbledore, Harry Potter, James ""Krone"" Potter, Lord Voldemort / Tom Vorlost Riddle, Remus ""Moony"" Lupin, Severus Snape","MaleSlash","5dd874bb0008ecac192b0614","5dd874bb0008ecac192b0614_Eine-zweite-Chance"
"876","0","Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","MaleSlash","5ddac67b000504911c90342a","5ddac67b000504911c90342a_Auf-den-Spuren-des-Moerders-Arbeitstitel"
"877","4","Lucius Malfoy, Narzissa Malfoy, Severus Snape","MaleSlash","5ddbb9080001ae612241faa6","5ddbb9080001ae612241faa6_Like-a-dark-horse"
"878","4","","Gen","5ddc08790003640f354d5120","5ddc08790003640f354d5120_Die-Strassen-von-Cokeworth"
"879","2","Fred Weasley, George Weasley, Hermine Granger","Gen","5ddc9e38000092bde0a0af6","5ddc9e38000092bde0a0af6_Accidents-happen"
"880","3","Hermine Granger, Severus Snape","Gen","5dded271000b64891491ec26","5dded271000b64891491ec26_Get-out"
"881","0","Arthur Weasley, Bill Weasley, Charlie Weasley, Ginevra Molly ""Ginny"" Weasley, Hermine Granger","Gen","5de01f80000b29fa2fd55c43","5de01f80000b29fa2fd55c43_Widerstand-gegen-die-Finsternis"
"882","0","Blaise Zabini, Draco Malfoy, Pansy Parkinson, Theodore Nott, Tracey Davis","Gen","5de0cf5d000b701526257596","5de0cf5d000b701526257596_Pride-Ambition-Cunning"
"883","2","Draco Malfoy, Harry Potter, Hermine Granger, OC (Own Character), Ronald ""Ron"" Weasley, Viktor Krum","Gen","5de16000000868e83097ed96","5de16000000868e83097ed96_24-Days-To-Christmas-Introducing-myself-Adventskalender"
"884","3","Albus Dumbledore, Godric Gryffindor, Harry Potter, Lord Voldemort / Tom Vorlost Riddle, Salazar Slytherin","MaleSlash","5de192c9000b58171b1d5c6b","5de192c9000b58171b1d5c6b_Wer-soll-denn-da-noch-durchsehen"
"885","2","Draco Malfoy, Hermine Granger","Gen","5de273ad000ac1e1355b5404","5de273ad000ac1e1355b5404_I-dont-remember-anything"
"886","0","","Gen","5de2cfc9000b67c61a7f82a8","5de2cfc9000b67c61a7f82a8_After-Death"
"887","3","Draco Malfoy, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley, Severus Snape","MaleSlash","5de2f553000b445518b8abe9","5de2f553000b445518b8abe9_Hogwarts--Arbeitstitel"
"888","0","Astoria Greengrass, Draco Malfoy","Gen","5de2f5560004d69c38caddf4","5de2f5560004d69c38caddf4_In-the-bleak-midwinter"
"889","3","Blaise Zabini, Draco Malfoy, Hermine Granger, Theodore Nott","Het","5de2f5df00006ac41754f6ca","5de2f5df00006ac41754f6ca_Gegen-die-Einsamkeit"
"890","3","OC (Own Character)","Gen","5de3a7460006ffcf253df18a","5de3a7460006ffcf253df18a_Neue-Wege-neue-Geheimnisse"
"891","4","Fenrir Greyback, Godric Gryffindor, Harry Potter, Salazar Slytherin, Severus Snape","Gen","5de3e819000b71771f710194","5de3e819000b71771f710194_Wolfsblut"
"892","4","Hermine Granger, Severus Snape","Gen","5de40b010008764debe6667","5de40b010008764debe6667_Die-Magie-hinter-dem-Spiegel"
"893","2","Angelina Johnson, Ernie Macmillan, George Weasley, Ginevra Molly ""Ginny"" Weasley, Hannah Abbott, Ronald ""Ron"" Weasley","Het","5de419190006323cec2d090","5de419190006323cec2d090_Broken-Hearts-and-Christmas-Kisses"
"894","3","Draco Malfoy, Hermine Granger","Gen","5de4e6be00015e6211c78cc1","5de4e6be00015e6211c78cc1_Sukkubus"
"895","3","","Gen","5de56c9e00090f2e233ca07b","5de56c9e00090f2e233ca07b_Die-Schlangen-mein-Neuer-Vormund-und-Ich"
"896","1","OC (Own Character), Severus Snape","Gen","5de632fe0008a2e4304741f5","5de632fe0008a2e4304741f5_Ein-Leben-danach"
"897","4","Lucius Malfoy, OC (Own Character), Severus Snape","Gen","5de6c8620001eecd1cfa9b33","5de6c8620001eecd1cfa9b33_Augen-koennen-dich-verraten-Arbeitstitel"
"898","4","James ""Krone"" Potter, OC (Own Character), Regulus Arcturus Black, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","Gen","5de7982e000b5f97d73ca9b","5de7982e000b5f97d73ca9b_Das-Schicksal-hasst-uns-wirklich"
"899","3","Fred Weasley, OC (Own Character)","Gen","5de7bd0f000aa3271b9e8fed","5de7bd0f000aa3271b9e8fed_Aber-wir-sind-kein-Scherz-oder"
"900","0","Hermine Granger, Severus Snape","Gen","5de819f7000b73bd133e5c0d","5de819f7000b73bd133e5c0d_The-inner-circle"
"901","2","Hermine Granger, Severus Snape","Gen","5de9051e000b6f7037e064de","5de9051e000b6f7037e064de_Eine-ungewoehnliche-Entwicklung"
"902","1","Hermine Granger, Severus Snape","Gen","5ded2299000b6489181619ad","5ded2299000b6489181619ad_Drabbles"
"903","4","","Gen","5dee0107000b75493107f9b5","5dee0107000b75493107f9b5_Etwas-loslassen-um-estwas-neues-anzufangen"
"904","2","OC (Own Character), Remus ""Moony"" Lupin","Het","5dee4abb000b771d246b5ea7","5dee4abb000b771d246b5ea7_Liebe-kennt-kein-zurueck"
"905","0","Draco Malfoy, Dudley Dursley, Harry Potter","Gen","5deea920000b7753167836c2","5deea920000b7753167836c2_Dudley-Dursley-und-die-Welt-der-Magie"
"906","1","Albus Severus Potter, Ginevra Molly ""Ginny"" Weasley, Harry Potter, James Sirius Potter, Lily Luna Potter","Gen","5def901a000b77e91b0b9576","5def901a000b77e91b0b9576_Das-Leben-danach"
"907","0","Draco Malfoy, OC (Own Character), Severus Snape","Gen","5df00742000af7b125fba324","5df00742000af7b125fba324_blaue-Jade"
"908","0","Draco Malfoy, Harry Potter, Hermine Granger, Lucius Malfoy, Narzissa Malfoy, Scorpius Malfoy","MaleSlash","5df0df01000b29fa127a7de5","5df0df01000b29fa127a7de5_Maerchen-schreibt-die-Zeit"
"909","2","Draco Malfoy, Harry Potter","MaleSlash","5df29c6d000514ca39522314","5df29c6d000514ca39522314_Lucidum-Drarry"
"910","3","Harry Potter, James ""Krone"" Potter, Lily Potter, Peter ""Wurmschwanz"" Pettigrew, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","Gen","5df2cad30003e4d16b0bde9","5df2cad30003e4d16b0bde9_Defeating-the-principles-of-time"
"911","2","Hermine Granger, Severus Snape","Het","5df3b074000b6f852f6a195d","5df3b074000b6f852f6a195d_Durch-den-Wind"
"912","1","","Gen","5df3cf8a000ac8592f10f55b","5df3cf8a000ac8592f10f55b_Was-die-Haeuser-fuer-mich-wirklich-bedeuten"
"913","4","Harry Potter, Peter ""Wurmschwanz"" Pettigrew, Sirius ""Tatze"" Black","Gen","5df403f800008168a8844f0","5df403f800008168a8844f0_Ratten"
"914","1","Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","Gen","5df51ff50002df7a15cb6c7b","5df51ff50002df7a15cb6c7b_Irgendwie-dazwischen"
"915","3","Bellatrix Lestrange, Harry Potter, Lord Voldemort / Tom Vorlost Riddle, Narzissa Malfoy, OC (Own Character), Severus Snape","MaleSlash","5df6424b00056d22b27988d","5df6424b00056d22b27988d_Blut-und-Wein"
"916","1","Alphard Black, Angelina Johnson, Aurora Sinistra, Benjy Fenwick, Hannah Abbott, Hermine Granger","Mix","5df64db3000abf0b1ffa80ff","5df64db3000abf0b1ffa80ff_Weihnachtliche-Zaubergeschichten"
"917","3","Draco Malfoy, Harry Potter, Hermine Granger, OC (Own Character), Ronald ""Ron"" Weasley","Gen","5df788220007535b389c03b6","5df788220007535b389c03b6_Im-Auftrag-des-Boesen"
"918","0","James ""Krone"" Potter, Lily Potter, Sirius ""Tatze"" Black","Het","5df7a122000124562da839f5","5df7a122000124562da839f5_Suddenly-I-See"
"919","0","Blaise Zabini, Draco Malfoy, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","MaleSlash","5df7cd68000b7c90224a7300","5df7cd68000b7c90224a7300_Schneegefluester"
"920","4","Draco Malfoy, Hermine Granger","Gen","5df8c5040008622e17e6aa86","5df8c5040008622e17e6aa86_love-on-roundabout-way"
"921","0","","Gen","5df92030000afd0330a54518","5df92030000afd0330a54518_Wir-sind-Malfoys-Teil-2"
"922","0","Astoria Greengrass, Blaise Zabini, Draco Malfoy, Lucius Malfoy, Narzissa Malfoy, OC (Own Character)","Gen","5dfa03550008ac803940e941","5dfa03550008ac803940e941_Sanctimonia-vincet-semper"
"923","0","Charlie Weasley, Dean Thomas, Fleur Delacour, Lucius Malfoy, Narzissa Malfoy, Rubeus Hagrid","Gen","5dfa569a000a68f0310c855c","5dfa569a000a68f0310c855c_Die-Unbarmherzigkeit-des-Alters"
"924","1","Harry Potter","Gen","5dfa9096000aa0b416961fc0","5dfa9096000aa0b416961fc0_Harry-Potter-und-die-andere-Sichtweise"
"925","2","Draco Malfoy, Fred Weasley, OC (Own Character)","Het","5dfb3ee60003ecfd15242434","5dfb3ee60003ecfd15242434_-Zufaelliges-Aufeinandertreffen-oder-Wie-sich-mein"
"926","2","Draco Malfoy, Hermine Granger","Gen","5dfb93ed00063e2918626b4f","5dfb93ed00063e2918626b4f_Zeit-sich-zu-Oeffnen"
"927","1","Draco Malfoy, Harry Potter, Lucius Malfoy","MaleSlash","5dfc9793000a379825163609","5dfc9793000a379825163609_Harry-Potter-und-der-geheimnisvolle-Schaedel"
"928","4","","Gen","5dfdf0c4000b7d7a346abc6a","5dfdf0c4000b7d7a346abc6a_Mit-der-Zauberkraft-der-Worte"
"929","1","James ""Krone"" Potter, Nymphadora Tonks, OC (Own Character), Peter ""Wurmschwanz"" Pettigrew, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","Gen","5dfe5f880001ded938f2a1c6","5dfe5f880001ded938f2a1c6_Tonks--die-Rumtreiber"
"930","4","Harry Potter, Hermine Granger, Minerva McGonagall, Remus ""Moony"" Lupin, Ronald ""Ron"" Weasley, Severus Snape","Gen","5dff4083000b4c0eb9b34cc","5dff4083000b4c0eb9b34cc_Harry-Potter-und-der-Orden-des-Phoenix"
"931","0","Draco Malfoy, Lucius Malfoy, Severus Snape","Div","5dffb3ac00014a2a2f1d579c","5dffb3ac00014a2a2f1d579c_Die-zahlreichen-Facetten-des-Lucius-Malfoy"
"932","0","Draco Malfoy, Harry Potter, Lucius Malfoy, Severus Snape","MaleSlash","5dffb99b0008ecac106c9acc","5dffb99b0008ecac106c9acc_Auch-ohne-Worte"
"933","4","Eileen Prince, Lily Potter, Severus Snape, Tobias Snape","Gen","5dffc7410008ff8035ad8897","5dffc7410008ff8035ad8897_Sevs-Flucht"
"934","0","Hermine Granger, Severus Snape","Het","5e009bd60001ae6120418114","5e009bd60001ae6120418114_Brueckenbauer"
"935","0","Draco Malfoy, Harry Potter","Gen","5e00aac0000a95b93b57773e","5e00aac0000a95b93b57773e_Slytherin"
"936","0","Draco Malfoy, Hermine Granger","Gen","5e00e41a000451873575b5ff","5e00e41a000451873575b5ff_Der-MistZweig"
"937","0","Harry Potter, Hermine Granger, OC (Own Character), Ronald ""Ron"" Weasley","Gen","5e022b64000587a22c3475a3","5e022b64000587a22c3475a3_Melania-Black--Bande-der-Freundschaft"
"938","0","Draco Malfoy, OC (Own Character)","Gen","5e02bc990002023c1b72d403","5e02bc990002023c1b72d403_Lass-mich-nicht-allein"
"939","0","Phineas Nigellus Black","Gen","5e0324030000369a21db6114","5e0324030000369a21db6114_Iola-smiled"
"940","0","Draco Malfoy, Fred Weasley, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","Gen","5e03fc94000b03ba17e3ac2d","5e03fc94000b03ba17e3ac2d_Mister-Granger-Miss-Weasley-und-Miss-Potter"
"941","1","Draco Malfoy, Harry Potter, Hermine Granger, Lucius Malfoy, Severus Snape","Gen","5e0480890003db6097adc07","5e0480890003db6097adc07_For-Hogwarts-A-Regency-Gamble-Fuer-Hogwarts"
"942","2","Astoria Greengrass, Blaise Zabini, Draco Malfoy, Ginevra Molly ""Ginny"" Weasley, Hermine Granger, Pansy Parkinson","FemSlash","5e04923e000ac7c923959c58","5e04923e000ac7c923959c58_Ein-besserer-Weg"
"943","1","James ""Krone"" Potter, Peter ""Wurmschwanz"" Pettigrew, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","Gen","5e05d57f000b7b9a3a0e5e78","5e05d57f000b7b9a3a0e5e78_Eine-ueberaus-verrueckte-Rumtreiber-OSSammlung"
"944","2","Albus Dumbledore, Harry Potter, Lucius Malfoy, OC (Own Character), Severus Snape, Thomas Riddle","Mix","5e061da500088e4d22e3dfa1","5e061da500088e4d22e3dfa1_Casuras-zauberhafte-Maerchenstunde"
"945","2","Harry Potter, Hermine Granger","Gen","5e0626fa000b84d319e51573","5e0626fa000b84d319e51573_Die-Dunklen-Geschwister"
"946","0","Draco Malfoy, Hermine Granger","Het","5e06355f000a69982c75b519","5e06355f000a69982c75b519_Tanz-im-Regen"
"947","0","Draco Malfoy, Lucius Malfoy, Narzissa Malfoy","Gen","5e06399c00071bce328fa600","5e06399c00071bce328fa600_Seelentraeume"
"948","2","OC (Own Character)","Gen","5e08061b0005a9df2f4942a6","5e08061b0005a9df2f4942a6_-MSTing-Leviosa-Lucretia-Lestrange-oder-auch"
"949","0","OC (Own Character)","Het","5e08fcea0003d7ce9d1c710","5e08fcea0003d7ce9d1c710_Willkommen-in-Waldlichtung-oder-warum-es-Mainstream"
"950","2","Draco Malfoy, Fred Weasley, Harry Potter, Lucius Malfoy, OC (Own Character), Remus ""Moony"" Lupin","Gen","5e0942a3000780582903be99","5e0942a3000780582903be99_mistress"
"951","3","James ""Krone"" Potter, Lily Potter","Gen","5e09ed670004fcf2115ff42d","5e09ed670004fcf2115ff42d_A-Marauders-LoveStory"
"952","0","Hermine Granger, Severus Snape","Gen","5e0a0f51000b73bd19d3b314","5e0a0f51000b73bd19d3b314_Zurueck-ins-Leben"
"953","1","Bellatrix Lestrange, James ""Krone"" Potter, Lily Potter, Lucius Malfoy, Severus Snape, Sirius ""Tatze"" Black","Gen","5e0a5c7f00016bbb16c8143b","5e0a5c7f00016bbb16c8143b_Whistleton-Row"
"954","3","Draco Malfoy, Hermine Granger","Gen","5e0a6b0200094c9029a81ffe","5e0a6b0200094c9029a81ffe_Schicksalsnacht"
"955","1","James ""Krone"" Potter, Lily Potter, OC (Own Character), Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","Gen","5e0b6938000b71ad3908f14f","5e0b6938000b71ad3908f14f_Nicht-noch-einer-mit-Minderwertigkeitskomplexen"
"956","3","James ""Krone"" Potter, Lily Potter","Het","5e0be5dd00046fef2473ee09","5e0be5dd00046fef2473ee09_Neujahr"
"957","2","Lily Luna Potter","Gen","5e0bfa12000233cd128a6ed3","5e0bfa12000233cd128a6ed3_Silvesterwuensche"
"958","4","","Mix","5e0c6d8800043070ac67a31","5e0c6d8800043070ac67a31_Harry-Potter-Geschichtenkalender-2020"
"959","1","Harry Potter, Severus Snape","MaleSlash","5e0c8bb4000b73bd231b49aa","5e0c8bb4000b73bd231b49aa_Healing"
"960","0","Hermine Granger, Severus Snape","Het","5e0c8da40000b37814e68105","5e0c8da40000b37814e68105_Lullaby---Wiegenlied"
"961","0","Draco Malfoy, Fred Weasley, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley, Severus Snape","MaleSlash","5e0c94b80002fa4a14941c4d","5e0c94b80002fa4a14941c4d_Skikurs-fuer-Anfaenger"
"962","4","Hermine Granger, Minerva McGonagall","FemSlash","5e0c9f300003ffa9363091d2","5e0c9f300003ffa9363091d2_Liebe-kann-so-schoen-sein"
"963","2","Draco Malfoy, Harry Potter, Hermine Granger, Pansy Parkinson","MaleSlash","5e0ca93e000b8914327684bb","5e0ca93e000b8914327684bb_Mindreader"
"964","3","","Gen","5e0cacfe0005ab5a3749c2a3","5e0cacfe0005ab5a3749c2a3_Winterstakkato"
"965","3","Harry Potter, Severus Snape","Gen","5e0cbd69000ade6428e35f12","5e0cbd69000ade6428e35f12_An-Neujahr-ist-alles-immer-etwas-anders"
"966","1","Blaise Zabini, Draco Malfoy, OC (Own Character)","Gen","5e0ccfea000b335116ba9d95","5e0ccfea000b335116ba9d95_-Unverhofft-kommt-oft"
"967","4","Albus Dumbledore, Lucius Malfoy, OC (Own Character), Poppy Pomfrey, Rubeus Hagrid, Severus Snape","Gen","5e0cf2b0000018a516ab48c3","5e0cf2b0000018a516ab48c3_Heilung"
"968","3","James ""Krone"" Potter, Lily Potter, OC (Own Character), Remus ""Moony"" Lupin, Severus Snape, Sirius ""Tatze"" Black","Gen","5e0d16ad000742077a91e95","5e0d16ad000742077a91e95_Das-letzte-Jahr"
"969","2","James ""Krone"" Potter, Peter ""Wurmschwanz"" Pettigrew, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","Gen","5e0d2e2c000b47f41c5c26c9","5e0d2e2c000b47f41c5c26c9-Januar-Tunichtgut-by-Emmice"
"970","2","OC (Own Character), Severus Snape","Gen","5e0de16c0004a7ae32f12343","5e0de16c0004a7ae32f12343_Id-rather-be-a-Muggle"
"971","1","Astoria Greengrass, Draco Malfoy, Scorpius Malfoy","Gen","5e0e0f26000b8a1c290cc4b2","5e0e0f26000b8a1c290cc4b2_Drastoria-Fanfiction"
"972","2","Hermine Granger, Lucius Malfoy","Gen","5e0e1e0f000b8a2867f7720","5e0e1e0f000b8a2867f7720_Lumine-I--Dornroeschenschlaf"
"973","4","Harry Potter, Severus Snape, Sirius ""Tatze"" Black","Gen","5e0e38d2000b82fc241520e8","5e0e38d2000b82fc241520e8_New-Years-Eve"
"974","3","Draco Malfoy, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","MaleSlash","5e0e40cc000b2778389e2827","5e0e40cc000b2778389e2827_Eine-Geburtstagsnacht-Shape-of-you"
"975","1","Albus Dumbledore, Dobby, Draco Malfoy, Dudley Dursley, Lord Voldemort / Tom Vorlost Riddle, Sirius ""Tatze"" Black","Gen","5e0e585d000b512a2bd74419","5e0e585d000b512a2bd74419_Die-Buecher-von"
"976","4","Blaise Zabini, Draco Malfoy, Harry Potter, Hermine Granger, Luna Lovegood, Pansy Parkinson","Gen","5e0f2737000b7b3d2d2bfe2b","5e0f2737000b7b3d2d2bfe2b_Zwischen-Hass-und-Freundschaft"
"977","2","Draco Malfoy, Harry Potter, Lucius Malfoy, Minerva McGonagall, Narzissa Malfoy, Severus Snape","MaleSlash","5e0f668f00076f2a15a0a56d","5e0f668f00076f2a15a0a56d_Wieder-gemeinsam"
"978","3","Draco Malfoy, Hermine Granger","Gen","5e0f7eee000270fb1da21348","5e0f7eee000270fb1da21348_Shelter"
"979","3","Harry Potter, Hermine Granger, Lord Voldemort / Tom Vorlost Riddle, Lucius Malfoy, Ronald ""Ron"" Weasley, Severus Snape","Gen","5e0f80a5000713d311613d78","5e0f80a5000713d311613d78_Wer-bin-ich"
"980","1","Draco Malfoy, Harry Potter, Hermine Granger, Neville Longbottom, OC (Own Character), Ronald ""Ron"" Weasley","Gen","5e0fa062000b67a52df9224b","5e0fa062000b67a52df9224b_Das-Tagebuch-der-Emilia-Conway"
"981","0","Astoria Greengrass, Draco Malfoy, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley, Severus Snape","MaleSlash","5e0fbe7a0002fa4a13d42549","5e0fbe7a0002fa4a13d42549_Ein-Tag-voller-Tollpatschigkeit"
"982","3","Ginevra Molly ""Ginny"" Weasley, Harry Potter","Het","5e10890d000b6784246cc8b2","5e10890d000b6784246cc8b2_Ein-heisser-Sommer"
"983","2","Draco Malfoy, Lucius Malfoy, Narzissa Malfoy, OC (Own Character)","Gen","5e10959e000b186c3a4dffa6","5e10959e000b186c3a4dffa6_those-forbidden-lips"
"984","0","Astoria Greengrass, Blaise Zabini, Draco Malfoy, Pansy Parkinson, Theodore Nott, Tracey Davis","Het","5e1098840002bb9734cfbbf6","5e1098840002bb9734cfbbf6_Zwischen-Liebe-Frieden-und-Verrat"
"985","3","Fred Weasley","Gen","5e109a400004545a1652b0f4","5e109a400004545a1652b0f4_After-the-Battle"
"986","3","","Gen","5e10aefa000b8c262ac262c1","5e10aefa000b8c262ac262c1_Der-Hueter-der-Flammen"
"987","4","Draco Malfoy, Harry Potter","MaleSlash","5e10b5a1000514ca39b2329d","5e10b5a1000514ca39b2329d_Juli-2013-Drarry"
"988","3","OC (Own Character), Severus Snape","Het","5e10b77000081e18bf2d8b8","5e10b77000081e18bf2d8b8_Der-Fluegelschlag-eines-Schmetterlings"
"989","2","Draco Malfoy, Harry Potter, Lord Voldemort / Tom Vorlost Riddle, Lucius Malfoy, Narzissa Malfoy, Severus Snape","MaleSlash","5e10ce430005f4382bf5bbba","5e10ce430005f4382bf5bbba_VerratFamilieLiebe"
